id,class,name,rarity,collection,price_usd,owner,transaction_type,date,profit_usd
Skin_Desert Eagle_129,http://example.org/cs2#Skin,Desert Eagle #129,Industrial,http://example.org/cs2#Collection_Ancient,338.0,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2023-09-30,75.69
Skin_AWP_130,http://example.org/cs2#Skin,AWP #130,Covert,http://example.org/cs2#Collection_Mirage,723.14,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2024-01-18,4.98
Skin_M4A4_131,http://example.org/cs2#Skin,M4A4 #131,Covert,http://example.org/cs2#Collection_Inferno,900.73,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2023-08-28,97.05
Skin_Glock-18_132,http://example.org/cs2#Skin,Glock-18 #132,Industrial,http://example.org/cs2#Collection_Nuke,342.57,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2023-07-06,15.66
Skin_FAMAS_133,http://example.org/cs2#Skin,FAMAS #133,Classified,http://example.org/cs2#Collection_Mirage,766.96,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2024-11-24,-32.73
Skin_M4A4_134,http://example.org/cs2#Skin,M4A4 #134,Classified,http://example.org/cs2#Collection_Inferno,631.82,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2024-04-03,89.59
Skin_P90_135,http://example.org/cs2#Skin,P90 #135,MilSpec,http://example.org/cs2#Collection_Cache,36.81,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Gift,2023-08-10,56.95
Skin_AK-47_136,http://example.org/cs2#Skin,AK-47 #136,Classified,http://example.org/cs2#Collection_Ancient,18.47,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Purchase,2024-01-14,-38.62
Skin_Desert Eagle_137,http://example.org/cs2#Skin,Desert Eagle #137,Covert,http://example.org/cs2#Collection_Ancient,622.12,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2023-12-12,-46.19
Skin_AWP_138,http://example.org/cs2#Skin,AWP #138,Restricted,http://example.org/cs2#Collection_Cache,574.21,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-04-26,15.9
Skin_MAC-10_139,http://example.org/cs2#Skin,MAC-10 #139,MilSpec,http://example.org/cs2#Collection_Overpass,805.87,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2024-03-14,67.35
Skin_FAMAS_140,http://example.org/cs2#Skin,FAMAS #140,Industrial,http://example.org/cs2#Collection_Nuke,511.84,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2023-06-06,-19.09
Skin_MAC-10_141,http://example.org/cs2#Skin,MAC-10 #141,Restricted,http://example.org/cs2#Collection_Vertigo,333.87,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Sale,2024-04-28,122.01
Skin_Glock-18_142,http://example.org/cs2#Skin,Glock-18 #142,MilSpec,http://example.org/cs2#Collection_Dust2,60.32,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2024-09-15,69.03
Skin_AWP_143,http://example.org/cs2#Skin,AWP #143,Classified,http://example.org/cs2#Collection_Cache,358.2,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2023-11-18,26.2
Skin_Desert Eagle_144,http://example.org/cs2#Skin,Desert Eagle #144,MilSpec,http://example.org/cs2#Collection_Nuke,862.19,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2023-12-03,123.28
Skin_MP9_145,http://example.org/cs2#Skin,MP9 #145,Industrial,http://example.org/cs2#Collection_Inferno,644.11,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2023-02-23,65.43
Skin_M4A4_146,http://example.org/cs2#Skin,M4A4 #146,Restricted,http://example.org/cs2#Collection_Mirage,335.0,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2023-01-31,61.78
Skin_M4A4_147,http://example.org/cs2#Skin,M4A4 #147,Restricted,http://example.org/cs2#Collection_Vertigo,969.86,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Gift,2023-10-25,103.93
Skin_Glock-18_148,http://example.org/cs2#Skin,Glock-18 #148,MilSpec,http://example.org/cs2#Collection_Mirage,789.2,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2024-03-06,141.88
Skin_MAC-10_149,http://example.org/cs2#Skin,MAC-10 #149,Consumer,http://example.org/cs2#Collection_Overpass,935.2,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2023-05-29,-21.08
Skin_MP9_150,http://example.org/cs2#Skin,MP9 #150,Classified,http://example.org/cs2#Collection_Ancient,53.88,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Sale,2023-07-08,-8.88
Skin_FAMAS_151,http://example.org/cs2#Skin,FAMAS #151,Industrial,http://example.org/cs2#Collection_Nuke,313.53,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Purchase,2023-12-13,144.67
Skin_FAMAS_152,http://example.org/cs2#Skin,FAMAS #152,Restricted,http://example.org/cs2#Collection_Inferno,934.48,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2023-07-21,-17.77
Skin_AWP_153,http://example.org/cs2#Skin,AWP #153,MilSpec,http://example.org/cs2#Collection_Overpass,359.12,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2024-05-16,7.51
Skin_AWP_154,http://example.org/cs2#Skin,AWP #154,MilSpec,http://example.org/cs2#Collection_Mirage,6.64,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Gift,2024-02-13,-46.91
Skin_Desert Eagle_155,http://example.org/cs2#Skin,Desert Eagle #155,Covert,http://example.org/cs2#Collection_Ancient,947.74,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2023-01-01,108.39
Skin_M4A4_156,http://example.org/cs2#Skin,M4A4 #156,Consumer,http://example.org/cs2#Collection_Dust2,305.43,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2023-04-20,-37.82
Skin_USP-S_157,http://example.org/cs2#Skin,USP-S #157,Consumer,http://example.org/cs2#Collection_Anubis,135.19,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Sale,2024-10-21,35.35
Skin_MAC-10_158,http://example.org/cs2#Skin,MAC-10 #158,Covert,http://example.org/cs2#Collection_Mirage,594.56,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2023-11-03,1.36
Skin_AWP_159,http://example.org/cs2#Skin,AWP #159,Covert,http://example.org/cs2#Collection_Anubis,332.06,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2023-07-08,4.96
Skin_MAC-10_160,http://example.org/cs2#Skin,MAC-10 #160,Industrial,http://example.org/cs2#Collection_Nuke,836.04,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2023-05-18,144.55
Skin_P90_161,http://example.org/cs2#Skin,P90 #161,Restricted,http://example.org/cs2#Collection_Ancient,292.97,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2023-01-19,-24.89
Skin_MAC-10_162,http://example.org/cs2#Skin,MAC-10 #162,Restricted,http://example.org/cs2#Collection_Cache,107.68,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Purchase,2024-03-01,117.41
Skin_FAMAS_163,http://example.org/cs2#Skin,FAMAS #163,Classified,http://example.org/cs2#Collection_Dust2,28.54,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2023-12-17,89.56
Skin_MAC-10_164,http://example.org/cs2#Skin,MAC-10 #164,Classified,http://example.org/cs2#Collection_Dust2,250.29,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2024-04-13,-32.5
Skin_AWP_165,http://example.org/cs2#Skin,AWP #165,Restricted,http://example.org/cs2#Collection_Overpass,75.88,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2023-05-07,62.52
Skin_M4A4_166,http://example.org/cs2#Skin,M4A4 #166,Restricted,http://example.org/cs2#Collection_Cache,489.83,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Purchase,2023-02-13,135.67
Skin_FAMAS_167,http://example.org/cs2#Skin,FAMAS #167,Covert,http://example.org/cs2#Collection_Anubis,837.59,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2024-10-19,1.62
Skin_P90_168,http://example.org/cs2#Skin,P90 #168,Industrial,http://example.org/cs2#Collection_Anubis,680.06,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2024-01-15,-27.6
Skin_Glock-18_169,http://example.org/cs2#Skin,Glock-18 #169,Industrial,http://example.org/cs2#Collection_Anubis,489.02,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2024-02-10,116.02
Skin_Desert Eagle_170,http://example.org/cs2#Skin,Desert Eagle #170,Consumer,http://example.org/cs2#Collection_Vertigo,6.51,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Gift,2023-09-02,82.03
Skin_AWP_171,http://example.org/cs2#Skin,AWP #171,Restricted,http://example.org/cs2#Collection_Nuke,134.46,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Gift,2024-08-02,103.14
Skin_M4A4_172,http://example.org/cs2#Skin,M4A4 #172,Covert,http://example.org/cs2#Collection_Anubis,510.48,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Gift,2024-03-19,142.77
Skin_MP9_173,http://example.org/cs2#Skin,MP9 #173,Industrial,http://example.org/cs2#Collection_Mirage,886.28,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2023-06-09,21.32
Skin_Desert Eagle_174,http://example.org/cs2#Skin,Desert Eagle #174,MilSpec,http://example.org/cs2#Collection_Cache,584.35,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Sale,2024-01-05,-49.04
Skin_Desert Eagle_175,http://example.org/cs2#Skin,Desert Eagle #175,MilSpec,http://example.org/cs2#Collection_Ancient,306.34,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-10-23,-45.83
Skin_USP-S_176,http://example.org/cs2#Skin,USP-S #176,Consumer,http://example.org/cs2#Collection_Mirage,118.23,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2023-08-28,92.03
Skin_FAMAS_177,http://example.org/cs2#Skin,FAMAS #177,Covert,http://example.org/cs2#Collection_Inferno,582.47,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2024-01-17,89.12
Skin_AWP_178,http://example.org/cs2#Skin,AWP #178,Covert,http://example.org/cs2#Collection_Vertigo,634.77,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-05-25,2.91
Skin_MP9_179,http://example.org/cs2#Skin,MP9 #179,Consumer,http://example.org/cs2#Collection_Nuke,44.46,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2024-01-16,127.61
Skin_USP-S_180,http://example.org/cs2#Skin,USP-S #180,Restricted,http://example.org/cs2#Collection_Mirage,101.87,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Gift,2024-11-24,91.19
Skin_P90_181,http://example.org/cs2#Skin,P90 #181,Classified,http://example.org/cs2#Collection_Ancient,974.19,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2024-07-22,30.47
Skin_FAMAS_182,http://example.org/cs2#Skin,FAMAS #182,Classified,http://example.org/cs2#Collection_Anubis,644.76,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2023-10-15,-32.76
Skin_AWP_183,http://example.org/cs2#Skin,AWP #183,MilSpec,http://example.org/cs2#Collection_Nuke,863.48,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-01-13,65.36
Skin_MAC-10_184,http://example.org/cs2#Skin,MAC-10 #184,Restricted,http://example.org/cs2#Collection_Inferno,671.16,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2024-10-07,7.32
Skin_P90_185,http://example.org/cs2#Skin,P90 #185,Classified,http://example.org/cs2#Collection_Ancient,646.43,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2023-04-03,97.85
Skin_Desert Eagle_186,http://example.org/cs2#Skin,Desert Eagle #186,Consumer,http://example.org/cs2#Collection_Ancient,525.57,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Purchase,2024-11-23,-31.87
Skin_AK-47_187,http://example.org/cs2#Skin,AK-47 #187,Restricted,http://example.org/cs2#Collection_Mirage,786.59,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2023-04-23,-35.85
Skin_FAMAS_188,http://example.org/cs2#Skin,FAMAS #188,Restricted,http://example.org/cs2#Collection_Inferno,347.88,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Gift,2023-09-19,-34.14
Skin_MP9_189,http://example.org/cs2#Skin,MP9 #189,Industrial,http://example.org/cs2#Collection_Vertigo,333.48,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2024-08-05,116.26
Skin_AWP_190,http://example.org/cs2#Skin,AWP #190,Covert,http://example.org/cs2#Collection_Inferno,117.06,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Purchase,2023-06-11,96.02
Skin_AK-47_191,http://example.org/cs2#Skin,AK-47 #191,Industrial,http://example.org/cs2#Collection_Cache,663.33,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Gift,2023-08-05,-26.42
Skin_MP9_192,http://example.org/cs2#Skin,MP9 #192,Industrial,http://example.org/cs2#Collection_Anubis,329.91,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Gift,2024-11-28,-40.09
Skin_M4A4_193,http://example.org/cs2#Skin,M4A4 #193,Consumer,http://example.org/cs2#Collection_Cache,855.19,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2024-01-24,21.97
Skin_Glock-18_194,http://example.org/cs2#Skin,Glock-18 #194,MilSpec,http://example.org/cs2#Collection_Vertigo,667.09,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Purchase,2023-07-19,121.39
Skin_MAC-10_195,http://example.org/cs2#Skin,MAC-10 #195,Industrial,http://example.org/cs2#Collection_Dust2,664.78,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Sale,2023-06-05,56.72
Skin_Desert Eagle_196,http://example.org/cs2#Skin,Desert Eagle #196,MilSpec,http://example.org/cs2#Collection_Vertigo,423.45,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2024-08-15,4.06
Skin_P90_197,http://example.org/cs2#Skin,P90 #197,Consumer,http://example.org/cs2#Collection_Overpass,425.66,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2023-06-29,6.6
Skin_M4A4_198,http://example.org/cs2#Skin,M4A4 #198,Industrial,http://example.org/cs2#Collection_Dust2,810.32,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Gift,2023-09-22,-14.1
Skin_AK-47_199,http://example.org/cs2#Skin,AK-47 #199,Consumer,http://example.org/cs2#Collection_Cache,664.93,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Purchase,2024-09-02,26.95
Skin_AWP_200,http://example.org/cs2#Skin,AWP #200,Consumer,http://example.org/cs2#Collection_Anubis,884.64,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-11-09,39.46
Skin_AK-47_201,http://example.org/cs2#Skin,AK-47 #201,Restricted,http://example.org/cs2#Collection_Inferno,403.82,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2023-05-31,147.57
Skin_AWP_202,http://example.org/cs2#Skin,AWP #202,Restricted,http://example.org/cs2#Collection_Dust2,869.86,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Purchase,2024-05-18,8.0
Skin_Glock-18_203,http://example.org/cs2#Skin,Glock-18 #203,Covert,http://example.org/cs2#Collection_Dust2,515.78,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2023-10-05,60.42
Skin_MAC-10_204,http://example.org/cs2#Skin,MAC-10 #204,Covert,http://example.org/cs2#Collection_Overpass,346.18,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2023-09-03,29.57
Skin_AK-47_205,http://example.org/cs2#Skin,AK-47 #205,Classified,http://example.org/cs2#Collection_Vertigo,449.2,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2023-06-22,53.65
Skin_AK-47_206,http://example.org/cs2#Skin,AK-47 #206,Consumer,http://example.org/cs2#Collection_Cache,560.37,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Gift,2024-10-05,-22.8
Skin_AWP_207,http://example.org/cs2#Skin,AWP #207,Restricted,http://example.org/cs2#Collection_Mirage,236.22,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Purchase,2024-10-08,93.89
Skin_AWP_208,http://example.org/cs2#Skin,AWP #208,MilSpec,http://example.org/cs2#Collection_Cache,572.51,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Purchase,2024-02-24,-34.82
Skin_MP9_209,http://example.org/cs2#Skin,MP9 #209,Consumer,http://example.org/cs2#Collection_Dust2,52.72,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Gift,2024-10-14,13.11
Skin_MP9_210,http://example.org/cs2#Skin,MP9 #210,Covert,http://example.org/cs2#Collection_Overpass,24.4,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2023-07-16,29.65
Skin_Desert Eagle_211,http://example.org/cs2#Skin,Desert Eagle #211,Consumer,http://example.org/cs2#Collection_Ancient,728.81,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Gift,2023-07-28,6.95
Skin_MAC-10_212,http://example.org/cs2#Skin,MAC-10 #212,Industrial,http://example.org/cs2#Collection_Anubis,738.06,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2023-06-05,113.52
Skin_MAC-10_213,http://example.org/cs2#Skin,MAC-10 #213,Covert,http://example.org/cs2#Collection_Anubis,333.42,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Rent,2024-05-15,114.1
Skin_Desert Eagle_214,http://example.org/cs2#Skin,Desert Eagle #214,Industrial,http://example.org/cs2#Collection_Nuke,717.45,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Sale,2023-12-12,79.76
Skin_P90_215,http://example.org/cs2#Skin,P90 #215,Classified,http://example.org/cs2#Collection_Anubis,307.24,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2023-06-14,144.27
Skin_AWP_216,http://example.org/cs2#Skin,AWP #216,MilSpec,http://example.org/cs2#Collection_Cache,446.76,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Rent,2023-07-25,64.62
Skin_Glock-18_217,http://example.org/cs2#Skin,Glock-18 #217,Classified,http://example.org/cs2#Collection_Nuke,725.29,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2023-04-19,112.76
Skin_Glock-18_218,http://example.org/cs2#Skin,Glock-18 #218,Restricted,http://example.org/cs2#Collection_Inferno,884.19,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2023-04-09,-19.31
Skin_USP-S_219,http://example.org/cs2#Skin,USP-S #219,Consumer,http://example.org/cs2#Collection_Cache,588.49,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Gift,2024-11-07,35.81
Skin_Desert Eagle_220,http://example.org/cs2#Skin,Desert Eagle #220,Consumer,http://example.org/cs2#Collection_Overpass,410.58,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2024-03-27,-18.86
Skin_MP9_221,http://example.org/cs2#Skin,MP9 #221,Covert,http://example.org/cs2#Collection_Ancient,993.65,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2023-05-18,83.75
